2019-07-23 17:41:03,808 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@f0ef68d: startup date [Tue Jul 23 17:41:03 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 10:39:54,752 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-49157-1564627061013-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2019-08-01 10:39:54,768 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2019-08-01 10:39:54,768 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2019-08-01 10:39:54,768 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2019-08-01 10:39:54,768 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2019-08-01 10:39:54,768 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: tcp://127.0.0.1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2019-08-01 10:39:54,768 | INFO  | Could not accept connection during shutdown  : {} | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: tcp://127.0.0.1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
java.lang.InterruptedException
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(Unknown Source)[:1.8.0_181]
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(Unknown Source)[:1.8.0_181]
	at java.util.concurrent.LinkedBlockingQueue.poll(Unknown Source)[:1.8.0_181]
	at org.apache.activemq.transport.tcp.TcpTransportServer$1.run(TcpTransportServer.java:494)[activemq-client-5.15.9.jar:5.15.9]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_181]
2019-08-01 10:39:54,768 | INFO  | Could not accept connection during shutdown  : {} | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
java.lang.InterruptedException
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(Unknown Source)[:1.8.0_181]
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(Unknown Source)[:1.8.0_181]
	at java.util.concurrent.LinkedBlockingQueue.poll(Unknown Source)[:1.8.0_181]
	at org.apache.activemq.transport.tcp.TcpTransportServer$1.run(TcpTransportServer.java:494)[activemq-client-5.15.9.jar:5.15.9]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_181]
2019-08-01 10:39:54,768 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2019-08-01 10:39:54,814 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2019-08-01 10:39:54,830 | INFO  | PListStore:[F:\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2019-08-01 10:39:54,830 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2019-08-01 10:39:54,830 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2019-08-01 10:39:54,830 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2019-08-01 10:39:54,986 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-49157-1564627061013-0:1) uptime 2 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2019-08-01 10:39:54,986 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-49157-1564627061013-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2019-08-01 10:39:54,986 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@5d09340: startup date [Thu Aug 01 10:37:37 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2019-08-01 10:39:55,033 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2019-08-01 14:18:42,116 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@671a4040: startup date [Thu Aug 01 14:18:42 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 14:18:44,581 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\apache-activemq-5.15.9\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 14:18:45,236 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-08-01 14:18:45,377 | INFO  | PListStore:[F:\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-08-01 14:18:45,673 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-49157-1564640325470-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 14:18:45,969 | INFO  | Listening for connections at: tcp://127.0.0.1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-08-01 14:18:45,969 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 14:18:46,001 | INFO  | Listening for connections at: amqp://whisper-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-08-01 14:18:46,001 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 14:18:46,001 | INFO  | Listening for connections at: stomp://whisper-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-08-01 14:18:46,016 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 14:18:46,016 | INFO  | Listening for connections at: mqtt://whisper-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-08-01 14:18:46,016 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 14:18:46,047 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-08-01 14:18:46,125 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-08-01 14:18:46,219 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@5247da51{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-08-01 14:18:46,359 | INFO  | Listening for connections at ws://whisper-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-08-01 14:18:46,359 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 14:18:46,359 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-49157-1564640325470-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 14:18:46,375 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 14:18:46,375 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: F:\apache-activemq-5.15.9\bin\win64\..\..\data\kahadb only has 73586 mb of usable space. - resetting to maximum available disk space: 73586 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 14:18:47,888 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-08-01 14:18:48,216 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-08-01 14:18:48,216 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-08-01 14:18:48,325 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-08-01 14:18:48,918 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-08-01 14:18:49,261 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-08-01 14:46:11,342 | WARN  | Transport Connection to: tcp://127.0.0.1:50010 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50010@61616
2019-08-01 14:46:18,354 | WARN  |  | org.eclipse.jetty.servlet.ServletHandler | qtp1609514788-57
org.springframework.web.util.NestedServletException: Request processing failed; nested exception is java.lang.UnsupportedOperationException: Possible CSRF attack
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:982)[spring-webmvc-4.3.18.RELEASE.jar:4.3.18.RELEASE]
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:861)[spring-webmvc-4.3.18.RELEASE.jar:4.3.18.RELEASE]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:622)[tomcat-servlet-api-8.0.53.jar:]
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)[spring-webmvc-4.3.18.RELEASE.jar:4.3.18.RELEASE]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:729)[tomcat-servlet-api-8.0.53.jar:]
	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:812)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1669)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.apache.activemq.web.AuditFilter.doFilter(AuditFilter.java:59)[activemq-web-5.15.9.jar:5.15.9]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1652)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99)[spring-web-4.3.18.RELEASE.jar:4.3.18.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)[spring-web-4.3.18.RELEASE.jar:4.3.18.RELEASE]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1652)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.apache.activemq.web.filter.ApplicationContextFilter.doFilter(ApplicationContextFilter.java:102)[file:/F:/apache-activemq-5.15.9/webapps/admin/WEB-INF/classes/:]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1652)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:585)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:143)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:542)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:223)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1127)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:515)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:185)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1061)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:141)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:110)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:542)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:110)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:97)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.Server.handle(Server.java:499)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:311)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:258)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.io.AbstractConnection$2.run(AbstractConnection.java:544)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:635)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:555)[jetty-all-9.2.26.v20180806.jar:9.2.26.v20180806]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_181]
2019-08-01 14:48:49,145 | WARN  | Transport Connection to: tcp://127.0.0.1:50115 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50115@61616
2019-08-01 14:48:51,575 | WARN  | Transport Connection to: tcp://127.0.0.1:50110 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50110@61616
2019-08-01 15:32:34,323 | WARN  | Transport Connection to: tcp://127.0.0.1:50964 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50964@61616
2019-08-01 15:34:03,815 | WARN  | Transport Connection to: tcp://127.0.0.1:50994 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50994@61616
2019-08-01 15:37:37,032 | WARN  | Transport Connection to: tcp://127.0.0.1:51018 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51018@61616
2019-08-01 15:42:03,210 | WARN  | Transport Connection to: tcp://127.0.0.1:50975 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50975@61616
2019-08-01 15:43:47,081 | WARN  | Transport Connection to: tcp://127.0.0.1:51298 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51298@61616
2019-08-01 15:43:49,117 | WARN  | Transport Connection to: tcp://127.0.0.1:51263 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51263@61616
2019-08-01 16:12:16,153 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-49157-1564640325470-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-25
2019-08-01 16:12:16,159 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-25
2019-08-01 16:12:16,164 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: tcp://127.0.0.1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2019-08-01 16:12:16,168 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-25
2019-08-01 16:12:16,172 | INFO  | Could not accept connection during shutdown  : {} | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: tcp://127.0.0.1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
java.lang.InterruptedException
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(Unknown Source)[:1.8.0_181]
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(Unknown Source)[:1.8.0_181]
	at java.util.concurrent.LinkedBlockingQueue.poll(Unknown Source)[:1.8.0_181]
	at org.apache.activemq.transport.tcp.TcpTransportServer$1.run(TcpTransportServer.java:494)[activemq-client-5.15.9.jar:5.15.9]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_181]
2019-08-01 16:12:16,174 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2019-08-01 16:12:16,176 | INFO  | Could not accept connection during shutdown  : {} | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
java.lang.InterruptedException
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(Unknown Source)[:1.8.0_181]
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(Unknown Source)[:1.8.0_181]
	at java.util.concurrent.LinkedBlockingQueue.poll(Unknown Source)[:1.8.0_181]
	at org.apache.activemq.transport.tcp.TcpTransportServer$1.run(TcpTransportServer.java:494)[activemq-client-5.15.9.jar:5.15.9]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_181]
2019-08-01 16:12:16,174 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-25
2019-08-01 16:12:16,179 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-25
2019-08-01 16:12:16,234 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-25
2019-08-01 16:12:16,245 | INFO  | PListStore:[F:\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-25
2019-08-01 16:12:16,246 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-25
2019-08-01 16:12:16,248 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-25
2019-08-01 16:12:16,249 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-25
2019-08-01 16:12:16,447 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-49157-1564640325470-0:1) uptime 1 hour 53 minutes | org.apache.activemq.broker.BrokerService | Thread-25
2019-08-01 16:12:16,449 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-49157-1564640325470-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-25
2019-08-01 16:12:16,451 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@671a4040: startup date [Thu Aug 01 14:18:42 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-25
2019-08-01 16:12:16,499 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-25
2019-08-01 16:40:06,792 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@671a4040: startup date [Thu Aug 01 16:40:06 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 16:40:08,551 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\activemqjq\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 16:40:08,577 | INFO  | Database F:\activemqjq\kahadb\lock is locked by another server. This broker is now in slave mode waiting a lock to be acquired | org.apache.activemq.store.SharedFileLocker | WrapperSimpleAppMain
2019-08-01 16:45:14,186 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@671a4040: startup date [Thu Aug 01 16:45:14 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 16:45:15,737 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\activemqjq\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 16:45:15,760 | INFO  | Database F:\activemqjq\kahadb\lock is locked by another server. This broker is now in slave mode waiting a lock to be acquired | org.apache.activemq.store.SharedFileLocker | WrapperSimpleAppMain
2019-08-01 17:12:41,558 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@671a4040: startup date [Thu Aug 01 17:12:41 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 17:12:43,000 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\activemqjq\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:12:43,018 | INFO  | Database F:\activemqjq\kahadb\lock is locked by another server. This broker is now in slave mode waiting a lock to be acquired | org.apache.activemq.store.SharedFileLocker | WrapperSimpleAppMain
2019-08-01 17:16:42,723 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@10ad0154: startup date [Thu Aug 01 17:16:42 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 17:16:44,058 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\activemqjq\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:16:44,076 | INFO  | Database F:\activemqjq\kahadb\lock is locked by another server. This broker is now in slave mode waiting a lock to be acquired | org.apache.activemq.store.SharedFileLocker | WrapperSimpleAppMain
2019-08-01 17:23:36,648 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5d09340: startup date [Thu Aug 01 17:23:36 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 17:23:38,033 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\activemqjq\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:23:38,233 | INFO  | Page File: F:\activemqjq\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-08-01 17:23:38,239 | INFO  | Page File: F:\activemqjq\kahadb\db.data. Recovered pageFile free list of size: 5 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-08-01 17:23:38,242 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-08-01 17:23:38,336 | INFO  | PListStore:[F:\activemqjq\apache-activemq-5.15.9-c\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-08-01 17:23:38,541 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-53970-1564651418409-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:23:38,641 | INFO  | Listening for connections at: tcp://whisper-PC:61618?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-08-01 17:23:38,645 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 17:23:38,648 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | WrapperSimpleAppMain
2019-08-01 17:23:38,753 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 17:23:38,783 | INFO  | Network Connector DiscoveryNetworkConnector:network_a:BrokerService[localhost] started | org.apache.activemq.network.NetworkConnector | WrapperSimpleAppMain
2019-08-01 17:23:38,785 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-53970-1564651418409-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:23:38,788 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:23:38,792 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: F:\activemqjq\kahadb only has 73256 mb of usable space. - resetting to maximum available disk space: 73256 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:23:38,842 | INFO  | localhost Shutting down network_a | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-4
2019-08-01 17:23:38,862 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-4
2019-08-01 17:23:38,867 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///127.0.0.1:61618@53971, localBroker= vm://localhost#0
2019-08-01 17:23:38,869 | WARN  | Transport Connection to: tcp://127.0.0.1:53971 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53971@61618
2019-08-01 17:23:40,506 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-08-01 17:23:40,841 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8163/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-08-01 17:23:40,842 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8163/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-08-01 17:23:41,024 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-08-01 17:23:41,354 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-08-01 17:23:41,862 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
